"id","match_time","home_team","away_team","league","fh_home","fh_away","ft_home","ft_away","created_at","updated_at"
"2102","2025-10-12 03:15:00","Udinese (V)","Getafe CF (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","1","2","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2103","2025-10-12 03:15:00","FSV Mainz 05 (V)","Olympique de Marseille (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2104","2025-10-12 03:30:00","Borussia Dortmund (V)","Inter Milan (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2105","2025-10-12 03:30:00","Real Madrid (V)","Real Sociedad (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","0","1","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2106","2025-10-12 03:45:00","Atalanta (V)","AS Monaco (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","2","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2107","2025-10-12 03:45:00","Valencia CF (V)","AS Roma (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2108","2025-10-12 04:00:00","Leicester City (V)","Getafe CF (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","2","0","3","2","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2109","2025-10-12 04:00:00","FSV Mainz 05 (V)","Chelsea (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","1","2","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2110","2025-10-12 04:00:00","Juventus (V)","Lazio (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","1","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2111","2025-10-12 04:00:00","Manchester United (V)","Paris Saint Germain (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","1","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2112","2025-10-12 04:00:00","Everton (V)","Udinese (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2113","2025-10-12 04:00:00","Bayer 04 Leverkusen (V)","Olympique de Marseille (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","1","2","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2114","2025-10-12 04:15:00","CA Osasuna (V)","Inter Milan (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","1","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2115","2025-10-12 04:15:00","Bayern Munchen (V)","Liverpool (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","2","1","3","1","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2116","2025-10-12 04:30:00","Real Sociedad (V)","AC Milan (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","2","2","4","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2117","2025-10-12 04:30:00","Atalanta (V)","Manchester City (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","0","2","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2118","2025-10-12 04:45:00","Paris Saint Germain (V)","Lille OSC (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","1","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2119","2025-10-12 04:45:00","Torino (V)","Getafe CF (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","2","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2120","2025-10-12 05:00:00","Inter Milan (V)","Bayer 04 Leverkusen (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","1","1","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2121","2025-10-12 05:00:00","Bayern Munchen (V)","Udinese (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","2","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2122","2025-10-12 05:15:00","Olympique de Marseille (V)","FC Koln (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","0","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2123","2025-10-12 05:15:00","Chelsea (V)","Liverpool (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","1","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2124","2025-10-12 05:30:00","Getafe CF (V)","Manchester City (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","2","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2125","2025-10-12 05:30:00","Lille OSC (V)","Atletico de Madrid (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","2","1","3","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2126","2025-10-12 05:45:00","Real Madrid (V)","Torino (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","2","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2127","2025-10-12 05:45:00","CA Osasuna (V)","Manchester United (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","3","1","4","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2128","2025-10-12 06:00:00","Napoli (V)","Arsenal (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","0","1","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2129","2025-10-12 06:00:00","AS Monaco (V)","Bayern Munchen (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","1","2025-10-16 08:20:45","2025-10-16 08:20:45"
"2130","2025-10-12 06:15:00","Liverpool (V)","Paris Saint Germain (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","2","1","4","2","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2131","2025-10-12 06:15:00","Leicester City (V)","Bayer 04 Leverkusen (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2132","2025-10-12 06:30:00","AS Roma (V)","Udinese (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","0","3","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2133","2025-10-12 06:30:00","Tottenham Hotspur (V)","Inter Milan (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","1","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2134","2025-10-12 06:45:00","Chelsea (V)","Everton (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","0","3","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2135","2025-10-12 06:45:00","Juventus (V)","FC Koln (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","3","2","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2136","2025-10-12 07:00:00","Barcelona (V)","Sevilla (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","2","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2137","2025-10-12 07:00:00","Real Madrid (V)","Real Sociedad (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2138","2025-10-12 07:15:00","Manchester City (V)","Manchester United (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","1","2","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2139","2025-10-12 07:15:00","Getafe CF (V)","Atletico de Madrid (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","1","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2140","2025-10-12 07:30:00","Torino (V)","AC Milan (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","1","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2141","2025-10-12 07:30:00","Borussia Dortmund (V)","Paris Saint Germain (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","3","0","4","1","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2142","2025-10-12 07:45:00","Arminia Bielefeld (V)","Leicester City (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","2","2","4","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2143","2025-10-12 07:45:00","FSV Mainz 05 (V)","Bayern Munchen (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","0","2","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2144","2025-10-12 08:00:00","CA Osasuna (V)","Lazio (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","1","2","1","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2145","2025-10-12 08:00:00","Everton (V)","Udinese (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","1","2","2","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2146","2025-10-12 08:15:00","Arsenal (V)","AS Monaco (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","3","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2147","2025-10-12 08:15:00","Napoli (V)","Inter Milan (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2148","2025-10-12 08:30:00","Chelsea (V)","Real Sociedad (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","1","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2149","2025-10-12 08:30:00","Olympique de Marseille (V)","Sevilla (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2150","2025-10-12 08:45:00","Valencia CF (V)","Manchester City (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","2","1","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2151","2025-10-12 08:45:00","Atletico de Madrid (V)","Liverpool (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","2","2","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2152","2025-10-12 09:00:00","Olympique Lyonnais (V)","Paris Saint Germain (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","3","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2153","2025-10-12 09:00:00","Barcelona (V)","AS Monaco (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","2","1","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2154","2025-10-12 09:15:00","Leicester City (V)","Getafe CF (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","1","0","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2155","2025-10-12 09:15:00","Real Madrid (V)","AS Roma (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","3","0","4","1","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2156","2025-10-12 09:30:00","Tottenham Hotspur (V)","Bayer 04 Leverkusen (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","1","2025-10-16 08:20:46","2025-10-16 08:20:46"
"2157","2025-10-12 09:30:00","Lazio (V)","Everton (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","1","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2158","2025-10-12 09:45:00","Bayern Munchen (V)","Manchester United (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","4","1","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2159","2025-10-12 09:45:00","CA Osasuna (V)","Juventus (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","2","0","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2160","2025-10-12 10:00:00","FSV Mainz 05 (V)","Olympique de Marseille (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","1","2","1","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2161","2025-10-12 10:00:00","Real Madrid (V)","AC Milan (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","2","2","2","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2162","2025-10-12 10:15:00","FC Koln (V)","Napoli (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","1","1","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2163","2025-10-12 10:15:00","Tottenham Hotspur (V)","Arsenal (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","1","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2164","2025-10-12 10:30:00","Arminia Bielefeld (V)","Udinese (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","2","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2165","2025-10-12 10:30:00","Valencia CF (V)","Real Sociedad (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","2","0","2","2","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2166","2025-10-12 10:45:00","Manchester City (V)","Lille OSC (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","2","0","2","0","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2167","2025-10-12 10:45:00","Sevilla (V)","AS Roma (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","2","1","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2168","2025-10-12 11:00:00","Atletico de Madrid (V)","Lazio (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","0","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2169","2025-10-12 11:00:00","Borussia Dortmund (V)","Leicester City (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","0","2","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2170","2025-10-12 11:15:00","Barcelona (V)","Juventus (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","2","0","2","0","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2171","2025-10-12 11:15:00","Real Madrid (V)","Chelsea (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","0","2","0","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2172","2025-10-12 11:30:00","Manchester United (V)","Liverpool (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","1","2","2","2","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2173","2025-10-12 11:30:00","Olympique de Marseille (V)","AS Monaco (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","1","1","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2174","2025-10-12 11:45:00","Arsenal (V)","Paris Saint Germain (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","0","0","0","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2175","2025-10-12 11:45:00","Everton (V)","Inter Milan (V)","SABA CLUB FRIENDLY Virtual PES 21 - 15 Mins Play","0","1","3","1","2025-10-16 08:20:47","2025-10-16 08:20:47"
"2176","2025-10-11 12:00:00","Germany (V)","Switzerland (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","2","0","3","0","2025-10-16 08:20:53","2025-10-16 08:20:53"
"2177","2025-10-11 12:00:00","Qatar (V)","China (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","2","2","3","3","2025-10-16 08:20:53","2025-10-16 08:20:53"
"2178","2025-10-11 12:15:00","Cyprus (V)","South Africa (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","0","0","2025-10-16 08:20:53","2025-10-16 08:20:53"
"2179","2025-10-11 12:15:00","Brazil (V)","Wales (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","0","1","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2180","2025-10-11 12:30:00","Saudi Arabia (V)","Mali (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","1","1","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2181","2025-10-11 12:30:00","Greece (V)","Paraguay (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","1","1","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2182","2025-10-11 12:45:00","Bosnia-Herzegovina (V)","Argentina (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","0","2","0","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2183","2025-10-11 12:45:00","Bulgaria (V)","Egypt (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","1","0","2","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2184","2025-10-11 13:00:00","Kuwait (V)","Pakistan (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","1","0","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2185","2025-10-11 13:00:00","Russia (V)","Belgium (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","2","1","2","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2186","2025-10-11 13:15:00","Sweden (V)","Denmark (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","2","1","4","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2187","2025-10-11 13:15:00","Tunisia (V)","Saudi Arabia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","0","3","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2188","2025-10-11 13:30:00","USA (V)","Nigeria (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","2","1","2","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2189","2025-10-11 13:30:00","Colombia (V)","Bosnia-Herzegovina (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","0","0","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2190","2025-10-11 13:45:00","Portugal (V)","Senegal (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","1","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2191","2025-10-11 13:45:00","Argentina (V)","Czech Republic (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","1","1","2","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2192","2025-10-11 14:00:00","Thailand (V)","Bahrain (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","1","2","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2193","2025-10-11 14:00:00","Burkina Faso (V)","South Africa (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","1","1","2","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2194","2025-10-11 14:15:00","Jordan (V)","United Arab Emirates (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","3","0","3","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2195","2025-10-11 14:15:00","Denmark (V)","Paraguay (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","0","1","0","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2196","2025-10-11 14:30:00","Switzerland (V)","Algeria (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","4","0","5","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2197","2025-10-11 14:30:00","England (V)","Italy (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","3","2","3","2","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2198","2025-10-11 14:45:00","Ukraine (V)","Nigeria (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","3","3","4","4","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2199","2025-10-11 14:45:00","China (V)","Canada (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","2","1","5","3","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2200","2025-10-11 15:00:00","Poland (V)","Netherlands (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","1","2","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2201","2025-10-11 15:00:00","Belgium (V)","Serbia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","0","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2202","2025-10-11 15:15:00","North Korea (V)","Iraq (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","2","3","2","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2203","2025-10-11 15:15:00","Egypt (V)","Australia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","1","2","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2204","2025-10-11 15:30:00","Colombia (V)","Greece (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","0","4","1","2025-10-16 08:20:54","2025-10-16 08:20:54"
"2205","2025-10-11 15:30:00","Switzerland (V)","Nigeria (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","2","0","3","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2206","2025-10-11 15:45:00","New Zealand (V)","Armenia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","1","5","2","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2207","2025-10-11 15:45:00","China (V)","Georgia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","1","2","2","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2208","2025-10-11 16:00:00","Algeria (V)","Uruguay (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","2","2","3","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2209","2025-10-11 16:00:00","Mexico (V)","Russia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","0","3","1","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2210","2025-10-11 16:15:00","Germany (V)","Serbia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","3","1","4","1","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2211","2025-10-11 16:15:00","Spain (V)","Senegal (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","2","0","2","0","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2212","2025-10-11 16:30:00","Belgium (V)","Brazil (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","2","0","2","0","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2213","2025-10-11 16:30:00","Wales (V)","Turkey (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","1","1","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2214","2025-10-11 16:45:00","Austria (V)","Sweden (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","2","1","4","1","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2215","2025-10-11 16:45:00","USA (V)","Nigeria (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","1","0","2","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2216","2025-10-11 17:00:00","Australia (V)","Mali (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","4","1","4","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2217","2025-10-11 17:00:00","Hungary (V)","Korea Republic (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","2","3","4","4","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2218","2025-10-11 17:15:00","Jepang (V)","Israel (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","0","0","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2219","2025-10-11 17:15:00","Paraguay (V)","Colombia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","0","1","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2220","2025-10-11 17:30:00","Armenia (V)","Cyprus (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","0","0","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2221","2025-10-11 17:30:00","Poland (V)","Portugal (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","0","1","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2222","2025-10-11 17:45:00","Russia (V)","Germany (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","1","0","1","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2223","2025-10-11 17:45:00","Italy (V)","Bosnia-Herzegovina (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","2","0","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2224","2025-10-11 18:00:00","Switzerland (V)","Belgium (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","1","1","2","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2225","2025-10-11 18:00:00","Slovakia (V)","Algeria (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","0","0","0","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2226","2025-10-11 18:15:00","Slovenia (V)","Greece (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","2","0","2","0","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2227","2025-10-11 18:15:00","Brazil (V)","Argentina (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","2","2","2","2","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2228","2025-10-11 18:30:00","Philippines (V)","Bahrain (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","2","1","2","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2229","2025-10-11 18:30:00","Oman (V)","Singapore (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","0","1","1","2025-10-16 08:20:55","2025-10-16 08:20:55"
"2230","2025-10-11 18:45:00","Saudi Arabia (V)","New Zealand (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","1","0","2","2025-10-16 08:20:56","2025-10-16 08:20:56"
"2231","2025-10-11 18:45:00","China (V)","Australia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","1","2","1","4","2025-10-16 08:20:56","2025-10-16 08:20:56"
"2232","2025-10-11 19:00:00","Mexico (V)","Tunisia (V)","SABA INTERNATIONAL FRIENDLY Virtual PES 21 - 20 Mins Play","0","1","0","3","2025-10-16 08:20:56","2025-10-16 08:20:56"
